canopy_height,column,cultivar,date,leaf_angle_alpha,leaf_angle_beta,leaf_angle_chi,leaf_angle_mean,range,season,day_offset
169.0,6,6000001062,2017-06-15 12:00:00,2.97425076262,1.7370023631799998,2.0655871188900004,0.385982152943,20,4,45
162.0,2,6000000970,2017-06-15 12:00:00,4.05464057551,1.89758228185,2.331633891,0.33962395966200004,11,4,45
172.0,10,6000001063,2017-06-15 12:00:00,3.00705337986,1.9253078219,1.8903180732499998,0.420563385219,46,4,45
120.0,11,6000000567,2017-06-15 12:00:00,1.9193264357900002,1.5436610366299999,1.74536076482,0.45415907922300003,46,4,45
139.0,8,6000001021,2017-06-15 12:00:00,2.23600642767,1.65495595744,1.81384903438,0.43682504495200003,20,4,45
149.0,10,6000000873,2017-06-15 12:00:00,2.67179089243,1.7085129275100002,1.96059148713,0.41025426727799996,20,4,45
347.0,12,6000001055,2017-08-21 12:00:00,1.6474057452200002,1.38091626434,1.74457356772,0.459114015977,54,4,112
342.0,9,6000001054,2017-08-21 12:00:00,1.9297992404900002,1.5857173811200003,1.68177427632,0.46675998994999995,53,4,112
329.0,6,6000000552,2017-08-22 12:00:00,1.88210340949,1.3998773896399999,1.8741463378799998,0.43743680578599997,4,4,113
338.0,7,6000000710,2017-08-22 12:00:00,1.56516608613,1.3502481737,1.71797686337,0.468847401966,4,4,113
287.0,13,6000001009,2017-08-22 12:00:00,1.14732974624,1.1191412069,1.7321399285299999,0.479783252332,6,4,113
300.0,13,6000000993,2017-08-22 12:00:00,2.04467491056,1.59182847901,1.7462678316299998,0.44994340253700005,31,4,113
353.0,12,6000000896,2017-08-22 12:00:00,1.7405083919599997,1.49445780965,1.65458187192,0.47624395776199996,44,4,113
347.0,6,6000000472,2017-08-22 12:00:00,2.35001453054,1.70277893821,1.7982073683900002,0.44114213245300005,45,4,113
339.0,2,6000000870,2017-08-22 12:00:00,1.60891315384,1.35219242296,1.73883624335,0.45930645233,51,4,113
321.0,6,6000000994,2017-08-22 12:00:00,2.14030363385,1.59296332705,1.8043544424900002,0.443300011086,33,4,113
382.0,7,6000000734,2017-08-22 12:00:00,1.44449058002,1.3388845062999999,1.64746241593,0.48087851405599996,27,4,113
340.0,7,6000000939,2017-08-22 12:00:00,2.72651071774,1.7569232014700003,1.9232937150599998,0.4170762789,39,4,113
345.0,3,6000000841,2017-08-22 12:00:00,1.07001467942,1.1502975076100002,1.59680884379,0.502107584335,43,4,113
313.0,3,6000000861,2017-08-22 12:00:00,1.97886979009,1.45811942646,1.86313859479,0.43418616136999993,46,4,113
342.0,6,6000000957,2017-08-22 12:00:00,1.48534618981,1.33830851587,1.65968004753,0.477529774779,51,4,113
332.0,11,6000001005,2017-08-22 12:00:00,1.96231175613,1.5195347964800001,1.77546081722,0.44830644844800005,18,4,113
351.0,8,6000001055,2017-08-22 12:00:00,1.5613681477599999,1.37768250045,1.6783675846700001,0.47351771955099997,54,4,113
347.0,16,6000001054,2017-08-22 12:00:00,0.818589294702,1.1097411829600001,1.37256175133,0.554557823129,5,4,113
366.0,6,6000000938,2017-08-22 12:00:00,2.00758314305,1.46533202209,1.86329630505,0.442174138732,47,4,113
370.0,15,6000000554,2017-08-22 12:00:00,1.521823495,1.31184235566,1.74675757336,0.46453718272100003,44,4,113
366.0,15,6000000833,2017-08-22 12:00:00,1.7927595112,1.4605415094799998,1.7482396594999998,0.458726766923,49,4,113
377.0,13,6000000913,2017-08-22 12:00:00,1.76183744616,1.42737596601,1.7584458782799999,0.457415113684,40,4,113
349.0,6,6000000474,2017-08-22 12:00:00,0.954767306744,1.1330763423299999,1.4812900392700001,0.525434511095,52,4,113
380.0,14,6000000698,2017-08-22 12:00:00,2.0139026473099997,1.54153983938,1.7939466039099998,0.450109204988,44,4,113
389.0,14,6000001010,2017-08-22 12:00:00,1.07419059626,1.23535539047,1.46281341143,0.523995871954,39,4,113
277.0,7,6000000749,2017-08-22 12:00:00,2.6074833550400003,1.66996147006,1.94377813243,0.421920033908,10,4,113
298.0,7,6000000927,2017-08-22 12:00:00,1.33808318831,1.25053696874,1.69321169505,0.47859530224299995,33,4,113
343.0,11,6000000828,2017-08-22 12:00:00,1.8569826652900001,1.44418084663,1.7948161644799998,0.449353179216,49,4,113
289.0,4,6000000811,2017-08-22 12:00:00,1.3774679218900001,1.29086402115,1.6516978571,0.480681146572,43,4,113
330.0,9,6000000695,2017-08-22 12:00:00,1.87326071405,1.6576776595700002,1.6032926955200002,0.479820831395,37,4,113
283.0,13,6000000941,2017-08-22 12:00:00,1.56508926875,1.37785089878,1.68853430588,0.471561089669,49,4,113
294.0,8,6000000880,2017-08-22 12:00:00,1.5561754970800001,1.3363237354200002,1.7393281650599999,0.46615455075400003,37,4,113
359.0,12,6000000954,2017-08-22 12:00:00,2.2047943529099996,1.7278721518900002,1.7080676922799998,0.45878294640100004,35,4,113
367.0,8,6000000840,2017-08-22 12:00:00,2.29336935314,1.6034882274899998,1.8625063642900002,0.433574466469,32,4,113
373.0,11,6000000723,2017-08-22 12:00:00,1.21676413205,1.27124467191,1.5529429412,0.503953013753,43,4,113
331.0,2,6000000559,2017-08-22 12:00:00,1.79613289404,1.40162204734,1.80525318413,0.454204614451,40,4,113
294.0,2,6000000795,2017-08-22 12:00:00,1.20498555584,1.2008828328399999,1.65987269908,0.489078146711,35,4,113
370.0,4,6000000942,2017-08-22 12:00:00,2.1697700054799998,1.6051379287,1.8145895543400001,0.435469217695,37,4,113
389.0,7,6000000556,2017-08-22 12:00:00,1.70479191354,1.28388804947,1.9181987395,0.441257762253,52,4,113
312.0,5,6000000690,2017-08-22 12:00:00,1.97590075129,1.43938997854,1.8737342879299999,0.42974396545500004,26,4,113
360.0,10,6000000973,2017-08-22 12:00:00,1.51745239009,1.36569959416,1.6746568526199999,0.476913441062,48,4,113
329.0,6,6000000461,2017-08-22 12:00:00,1.7629371874900002,1.4829588353299998,1.69748718092,0.465304943337,27,4,113
335.0,10,6000001029,2017-08-22 12:00:00,2.13227995363,1.6241720847,1.7651124488999999,0.445921242579,27,4,113
318.0,3,6000000742,2017-08-22 12:00:00,1.9867279258200001,1.49192985003,1.83695481129,0.44005748165200004,5,4,113
389.0,11,6000000883,2017-08-22 12:00:00,1.83030670507,1.4548663881200001,1.77403512874,0.454822299577,6,4,113
335.0,5,6000000854,2017-08-22 12:00:00,1.02600021442,1.9470499236400003,0.905206262239,0.6440641130129999,25,4,113
303.0,4,6000000718,2017-08-22 12:00:00,1.35685320041,1.37084505436,1.5479141404499999,0.5016016548460001,15,4,113
379.0,7,6000000945,2017-08-22 12:00:00,1.7468362160799997,1.4721926450999998,1.69668723372,0.465377077865,18,4,113
384.0,12,6000000575,2017-08-22 12:00:00,1.60949198837,1.32068332408,1.78449804665,0.45731812392300003,10,4,113
327.0,13,6000000460,2017-08-22 12:00:00,1.4468055165399998,1.2951790546700002,1.71117013433,0.47208734000200003,29,4,113
296.0,14,6000000958,2017-08-22 12:00:00,1.57627188483,1.3421484184799999,1.73811640227,0.464308930893,12,4,113
292.0,10,6000000807,2017-08-22 12:00:00,2.2607849082900002,1.57150337931,1.8731284868400002,0.432299010183,22,4,113
318.0,11,6000000858,2017-08-22 12:00:00,1.47449934132,1.33098883314,1.68682980249,0.476511795111,32,4,113
351.0,13,6000000983,2017-08-22 12:00:00,1.8602117930700002,1.4817734123800002,1.7562508683099998,0.45148487411399996,32,4,113
268.0,5,6000000977,2017-08-22 12:00:00,1.73371848502,1.37039871038,1.8225568703400001,0.444486478913,19,4,113
299.0,9,6000000980,2017-08-22 12:00:00,1.9633362979799998,1.5374563842,1.7480347251900001,0.455274905115,4,4,113
345.0,5,6000000702,2017-08-22 12:00:00,2.84771432611,1.86935790564,1.87514066153,0.41943409828199996,5,4,113
379.0,8,6000000791,2017-08-22 12:00:00,2.39862296778,1.66411624709,1.84672803792,0.437935770241,19,4,113
381.0,4,6000000855,2017-08-22 12:00:00,2.46564852303,1.74157510513,1.82744672699,0.42799402374799994,9,4,113
318.0,2,6000000738,2017-08-22 12:00:00,1.26585006985,1.2757322536799998,1.5788971346399998,0.496373626374,38,4,113
365.0,10,6000000882,2017-08-22 12:00:00,1.53512921356,1.50226669519,1.5420426610100002,0.496220452534,12,4,113
324.0,2,6000000579,2017-08-22 12:00:00,1.8860147671599998,1.5349966371700001,1.70507196118,0.465345724472,39,4,113
325.0,12,6000000951,2017-08-22 12:00:00,1.5361082161700002,1.3708333417299998,1.66340061521,0.47321454085299997,16,4,113
393.0,13,6000000877,2017-08-22 12:00:00,1.5933727444499999,1.35695673725,1.7241022185900003,0.46287469547700005,7,4,113
351.0,15,6000000717,2017-08-22 12:00:00,1.07414848428,1.08588750771,1.71613137124,0.48249956509900005,3,4,113
355.0,13,6000001020,2017-08-22 12:00:00,2.11660249361,1.5057914116799997,1.8824269036,0.435644486506,39,4,113
375.0,9,6000000932,2017-08-22 12:00:00,1.08596354687,1.1140707136399999,1.70180612954,0.489740169605,21,4,113
344.0,10,6000000850,2017-08-22 12:00:00,1.69207750123,1.36932269312,1.76814004658,0.455241206443,8,4,113
355.0,15,6000000228,2017-08-22 12:00:00,0.9752523788519999,1.22702013038,1.40467892996,0.54266222683,15,4,113
342.0,4,6000000815,2017-08-22 12:00:00,1.1417718305,1.32791062952,1.4064860118399998,0.53083157439,41,4,113
364.0,12,6000000853,2017-08-22 12:00:00,1.55052556701,1.28808114544,1.8102163779900002,0.454493547292,13,4,113
365.0,4,6000000796,2017-08-22 12:00:00,2.05262752975,1.57676816282,1.7812111024900001,0.44444519948100003,8,4,113
339.0,4,6000000810,2017-08-22 12:00:00,2.69050862427,1.6433354923399999,2.0295132592500003,0.399671560199,7,4,113
370.0,8,6000000961,2017-08-22 12:00:00,1.1568869954,1.26472416714,1.4954845467299998,0.5133639410890001,8,4,113
362.0,10,6000000919,2017-08-22 12:00:00,1.6865973113600001,1.40075781507,1.73445938539,0.462756934528,17,4,113
366.0,7,6000000956,2017-08-22 12:00:00,1.17792052201,1.29979448701,1.48747879769,0.517019847984,21,4,113
354.0,8,6000000221,2017-08-22 12:00:00,2.47729697531,1.60550370685,1.9398056476700003,0.42972847506399997,43,4,113
372.0,5,6000000229,2017-08-22 12:00:00,2.8454854615099996,1.8171146122599997,1.9260621892299998,0.409392165063,16,4,113
321.0,5,6000000917,2017-08-22 12:00:00,2.14645827507,1.4816888434399997,1.93504328573,0.42172696929700004,15,4,113
334.0,6,6000000553,2017-08-22 12:00:00,1.43322295299,1.27159889878,1.7190220518900001,0.46982350747,44,4,113
354.0,5,6000000888,2017-08-22 12:00:00,1.4100212976800002,1.3454447022100002,1.61334318057,0.487531068997,14,4,113
327.0,13,6000000894,2017-08-22 12:00:00,1.48286713213,1.32802650044,1.68821998299,0.47323812368199997,5,4,113
333.0,7,6000001062,2017-08-22 12:00:00,1.8243057169299999,1.4244042675,1.81482067569,0.449680400586,46,4,113
342.0,8,6000000970,2017-08-22 12:00:00,2.20383986478,1.51017563693,1.92008303753,0.42624930755999996,46,4,113
362.0,9,6000000728,2017-08-22 12:00:00,1.73984736373,1.50662556814,1.6712973437799998,0.472827989123,46,4,113
295.0,6,6000000231,2017-08-22 12:00:00,1.55881929259,1.43787541759,1.62147095042,0.48421544688600004,11,4,113
345.0,5,6000000889,2017-08-22 12:00:00,1.89930405833,1.63612806593,1.63505753272,0.4737680295100001,22,4,113
347.0,7,6000000982,2017-08-22 12:00:00,2.0014943825,1.57158275139,1.7436570958900002,0.45405153037100004,9,4,113
377.0,4,6000000817,2017-08-22 12:00:00,2.7333939034900006,1.80383101682,1.88291797373,0.421507468666,4,4,113
374.0,10,6000000990,2017-08-22 12:00:00,2.0518857853599997,1.46750303768,1.8752115319099998,0.43444012364100004,4,4,113
399.0,9,6000001003,2017-08-22 12:00:00,0.962599518145,1.13996890819,1.49950851838,0.523031252039,48,4,113
381.0,10,6000000892,2017-08-22 12:00:00,1.28283588513,1.31173328954,1.56014393523,0.500977427654,6,4,113
357.0,11,6000000904,2017-08-22 12:00:00,1.59172379933,1.31508433597,1.81209611306,0.457586597972,4,4,113
355.0,6,6000000943,2017-08-22 12:00:00,1.26209164579,1.19967214569,1.71956530037,0.478783507917,49,4,113
336.0,2,6000000730,2017-08-22 12:00:00,2.3351596038099998,1.5612399861000001,1.9315380713900003,0.42368378356499997,50,4,113
356.0,13,6000000860,2017-08-22 12:00:00,1.6606728683899998,1.4408205973800001,1.6821961030099999,0.473016050765,50,4,113
298.0,10,6000001027,2017-08-22 12:00:00,1.57381725599,1.4234141881400002,1.6330137231200001,0.478021816193,51,4,113
331.0,14,6000000703,2017-08-22 12:00:00,2.1976955513900003,1.6512681075100002,1.7551886008099997,0.45186103982500003,20,4,113
293.0,4,6000000891,2017-08-22 12:00:00,2.52056068655,1.8062721752500002,1.8024565682299998,0.437202620292,22,4,113
317.0,14,6000000910,2017-08-22 12:00:00,1.98936120757,1.53989974323,1.7566102418599998,0.453082076659,7,4,113
362.0,13,6000001020,2017-08-25 12:00:00,1.97028625276,1.5475551633000002,1.75824827735,0.45439064724100003,39,4,116
277.0,3,6000001009,2017-08-25 12:00:00,1.7798834524400002,1.39931928564,1.8106003086200002,0.447621664194,41,4,116
382.0,11,6000000575,2017-08-25 12:00:00,2.28381039259,1.6681757120899998,1.8067455779400003,0.43481856240500005,29,4,116
326.0,13,6000000860,2017-08-25 12:00:00,1.27918476597,1.26637929644,1.6161446203299998,0.491875599397,50,4,116
287.0,7,6000000215,2017-08-25 12:00:00,2.15713264573,1.4433432269400002,1.98916611789,0.41501051095200003,29,4,116
304.0,2,6000000696,2017-08-25 12:00:00,1.7747987726099999,1.4429444973899999,1.7539466766900003,0.45970041862899996,28,4,116
354.0,11,6000000468,2017-08-25 12:00:00,1.71081091556,1.5081314668399999,1.64328870186,0.476391657029,35,4,116
342.0,2,6000000870,2017-08-25 12:00:00,2.61078009884,1.70017779069,1.92183686678,0.41445668269100006,51,4,116
298.0,4,6000000799,2017-08-25 12:00:00,2.83896717524,1.78116852583,1.98340805251,0.396664020018,31,4,116
278.0,7,6000000749,2017-08-25 12:00:00,1.30074297559,1.37578640232,1.4932441517200001,0.511092403628,10,4,116
317.0,5,6000000729,2017-08-25 12:00:00,1.83458426841,1.6446095908899998,1.59528310967,0.476410102825,12,4,116
369.0,7,6000000734,2017-08-25 12:00:00,1.1457226594299998,1.44189319037,1.29984033018,0.552783212729,27,4,116
320.0,5,6000000690,2017-08-25 12:00:00,1.4616952549700002,1.4585082793000002,1.53591298438,0.50319465893,26,4,116
340.0,4,6000000914,2017-08-25 12:00:00,0.9478177381309999,1.25780866104,1.26259256128,0.5601418342369999,13,4,116
316.0,8,6000000984,2017-08-25 12:00:00,1.8754980621500001,1.53455564234,1.7219492747999998,0.458239945264,10,4,116
339.0,11,6000001005,2017-08-25 12:00:00,1.77295038751,1.43043490805,1.7524390602000002,0.458031245347,18,4,116
357.0,6,6000000706,2017-08-25 12:00:00,1.34881106929,1.6117597960899999,1.33039785327,0.543524760716,21,4,116
357.0,2,6000001055,2017-08-25 12:00:00,2.99459905625,1.8320733691599997,1.9610313429799997,0.410765676987,54,4,116
360.0,13,6000001054,2017-08-25 12:00:00,2.0314637950599996,1.50549035958,1.83696859176,0.437503385782,54,4,116
330.0,13,6000000569,2017-08-25 12:00:00,1.0244701785700001,1.24675407965,1.4038737778900001,0.537356214637,37,4,116
306.0,4,6000000744,2017-08-25 12:00:00,1.6010187081099998,1.23526962518,1.9124560214300002,0.443158985674,34,4,116
362.0,12,6000000685,2017-08-25 12:00:00,1.8105673939099998,1.37640757116,1.8586325571200002,0.441041472228,3,4,116
335.0,13,6000000924,2017-08-25 12:00:00,1.03018675344,1.14731744073,1.51805679312,0.512408909489,3,4,116
337.0,15,6000000572,2017-08-25 12:00:00,3.2123681947500002,1.83880320896,2.01625186494,0.405522332426,34,4,116
328.0,9,6000001012,2017-08-25 12:00:00,2.0273965016499997,1.49128886846,1.8350261750599999,0.44147576234700003,34,4,116
373.0,4,6000000911,2017-08-25 12:00:00,1.55886619585,2.02835762097,1.22865015041,0.569918298553,49,4,116
339.0,7,6000000928,2017-08-25 12:00:00,2.6538218362,1.6005663313499998,2.04446632252,0.40518198367200003,34,4,116
366.0,6,6000001056,2017-08-25 12:00:00,1.5014760142299999,1.32303890691,1.71673196146,0.47048115323600004,36,4,116
373.0,6,6000000859,2017-08-25 12:00:00,2.6557789108099996,1.78058836717,1.88026768929,0.422976723332,39,4,116
323.0,3,6000000471,2017-08-25 12:00:00,1.3371163291,1.3078384586799998,1.59847322599,0.49070799072300003,44,4,116
376.0,11,6000000902,2017-08-25 12:00:00,1.4363675141299999,1.40095899086,1.5534334962099998,0.49268730594099996,40,4,116
378.0,4,6000000555,2017-08-25 12:00:00,3.7523379681699995,2.11210311473,2.0136866691599997,0.39151542997199995,6,4,116
381.0,6,6000000913,2017-08-25 12:00:00,1.04454165185,1.40310549927,1.26380943567,0.566959323512,6,4,116
319.0,4,6000000803,2017-08-25 12:00:00,2.57493816899,1.7415233761000002,1.86864174503,0.42625885681500003,35,4,116
333.0,14,6000001011,2017-08-25 12:00:00,1.37984929586,1.31522033735,1.61794056144,0.48577262636999996,41,4,116
358.0,6,6000000988,2017-08-25 12:00:00,1.23943753804,1.45947969496,1.37374762975,0.5379615826699999,43,4,116
408.0,12,6000000857,2017-08-25 12:00:00,1.25388279153,1.2975040054,1.54952879686,0.5029501245419999,7,4,116
323.0,6,6000000571,2017-08-25 12:00:00,1.9617133741400001,1.86875018447,1.50433222524,0.491010319752,34,4,116
352.0,2,6000000726,2017-08-25 12:00:00,1.60969412669,1.31302089402,1.7967127085799999,0.45258716989299996,8,4,116
336.0,5,6000000708,2017-08-25 12:00:00,2.61591661377,1.71741697081,1.90668579638,0.421195056805,8,4,116
347.0,11,6000000824,2017-08-25 12:00:00,2.1426166704,1.60397451806,1.7934021159,0.44372253997,8,4,116
388.0,13,6000000698,2017-08-25 12:00:00,1.93742642866,1.56408665712,1.7188637994999998,0.459531721981,8,4,116
349.0,7,6000000560,2017-08-25 12:00:00,1.78800610247,1.4900015808000002,1.7162285380200002,0.46214015840800005,42,4,116
279.0,6,6000000550,2017-08-25 12:00:00,3.6102402070599995,1.89773463498,2.17927016888,0.355866222016,29,4,116
319.0,11,6000000731,2017-08-25 12:00:00,2.0424951361000003,1.5902341665900002,1.75156247568,0.452829377365,10,4,116
359.0,8,6000000737,2017-08-25 12:00:00,1.14874330545,1.3446059820200003,1.41498146128,0.532904141445,51,4,116
376.0,14,6000001057,2017-08-25 12:00:00,1.70603411125,1.3107573938600001,1.9368710607900002,0.44222222222199997,50,4,116
325.0,10,6000000874,2017-08-25 12:00:00,1.8861334223700001,1.5632929276299998,1.6958014329,0.462476309605,11,4,116
302.0,4,6000001024,2017-08-25 12:00:00,1.43206402159,1.4986388191100002,1.4663331264700001,0.509742801741,12,4,116
332.0,6,6000000741,2017-08-25 12:00:00,2.12203638508,1.7256407111900003,1.675207155,0.46219208358400005,12,4,116
294.0,11,6000000927,2017-08-25 12:00:00,2.3497215637099997,1.72774120433,1.78384016949,0.445614155329,12,4,116
287.0,5,6000000216,2017-08-25 12:00:00,1.86152893191,1.4190450474899998,1.8216016229900003,0.44442135315,51,4,116
345.0,9,6000000887,2017-08-25 12:00:00,1.4844312001700002,1.34412400731,1.67572029111,0.478892949739,52,4,116
380.0,15,6000000711,2017-08-25 12:00:00,2.16497231963,1.53532826796,1.8762198042200002,0.431976421761,13,4,116
396.0,7,6000000819,2017-08-25 12:00:00,2.45093699273,1.6598053952200003,1.88277375154,0.421055803486,37,4,116
360.0,4,6000000793,2017-08-25 12:00:00,1.3294678772600002,1.2575779592299998,1.66480765168,0.48144579434900003,48,4,116
329.0,8,6000000841,2017-08-25 12:00:00,1.3195760589,1.80872010325,1.19927594169,0.578692106345,14,4,116
343.0,3,6000000746,2017-08-25 12:00:00,1.8211142705400003,1.42720937095,1.7905359634,0.45136536827699997,42,4,116
373.0,10,6000000754,2017-08-25 12:00:00,1.64019959389,1.3721432260100002,1.7425990070400004,0.463249468019,28,4,116
347.0,13,6000000465,2017-08-25 12:00:00,1.14767489802,1.3912126398,1.36790670346,0.542611976792,16,4,116
352.0,6,6000000967,2017-08-25 12:00:00,2.28165783983,1.79128689632,1.70171413116,0.45778198439400003,17,4,116
389.0,9,6000000745,2017-08-25 12:00:00,2.1207719426800002,1.46440374377,1.92786208553,0.422791147522,17,4,116
371.0,15,6000000840,2017-08-25 12:00:00,1.96843465824,1.52300880498,1.78549150564,0.44497332347199997,17,4,116
362.0,2,6000000944,2017-08-25 12:00:00,1.03366399005,1.28293448159,1.3585156300299999,0.54415324929,18,4,116
295.0,14,6000000735,2017-08-25 12:00:00,1.7858816155900001,1.3610574507,1.8745141820500002,0.440983333333,51,4,116
295.0,10,6000000872,2017-08-25 12:00:00,1.48692826597,1.33156125145,1.6911713225799998,0.473690366872,31,4,116
346.0,8,6000000464,2017-08-25 12:00:00,2.13658881277,1.80745129632,1.61422294122,0.478701537486,18,4,116
323.0,10,6000001013,2017-08-25 12:00:00,0.968827073909,1.39108339568,1.19227294691,0.581964657396,18,4,116
280.0,5,6000001023,2017-08-25 12:00:00,1.34273368648,1.3141926621100002,1.5768292862900002,0.491343695106,33,4,116
315.0,14,6000000923,2017-08-25 12:00:00,1.9688531582599997,1.5745825089399998,1.72432222901,0.455318873346,18,4,116
380.0,7,6000000721,2017-08-25 12:00:00,1.9147045397599998,1.58509507615,1.69341905449,0.462265150913,19,4,116
304.0,13,6000000559,2017-08-25 12:00:00,2.25754833408,1.64149771049,1.8058440317200002,0.44129181084200003,19,4,116
372.0,5,6000000903,2017-08-25 12:00:00,2.43848687363,1.53878799794,2.0490140044599996,0.402357964503,21,4,116
356.0,11,6000000942,2017-08-25 12:00:00,1.59647102235,1.40072333961,1.6982141453,0.47059265520800003,21,4,116
385.0,14,6000000965,2017-08-25 12:00:00,2.4873994579299996,1.66692419615,1.9144666663999999,0.41792924132,21,4,116
394.0,10,6000000806,2017-08-25 12:00:00,2.18850397665,1.5974611862900001,1.81542051906,0.44422858294100004,42,4,116
364.0,7,6000000823,2017-08-25 12:00:00,1.36239007071,1.3303016914299999,1.59677887204,0.491734317807,22,4,116
344.0,14,6000000955,2017-08-25 12:00:00,1.59367789824,1.37322902824,1.71672920761,0.465890283244,45,4,116
369.0,6,6000000750,2017-08-25 12:00:00,1.9685981658,1.67466999831,1.6377100680399999,0.474287002358,23,4,116
362.0,10,6000000700,2017-08-25 12:00:00,1.9596321492200002,1.5173738065200002,1.7746091196,0.45124800828999995,23,4,116
337.0,12,6000000748,2017-08-25 12:00:00,1.19237808485,1.75894081553,1.1387625358600002,0.593863234824,49,4,116
326.0,7,6000001000,2017-08-25 12:00:00,1.5948760317700001,1.2858391683700001,1.88325916281,0.44831044008000004,51,4,116
334.0,2,6000000707,2017-08-25 12:00:00,1.5325350958200001,1.29616746084,1.77913223596,0.46028437648500004,36,4,116
323.0,14,6000000838,2017-08-25 12:00:00,2.94368209181,1.88214089498,1.90185400523,0.42029771182,25,4,116
351.0,14,6000000834,2017-08-25 12:00:00,1.7452301981799998,1.3321379207600001,1.86428330653,0.446690246147,34,4,116
339.0,3,6000000947,2017-08-25 12:00:00,2.2794260007599996,1.52944176334,1.9463477007799999,0.417568451547,26,4,116
355.0,8,6000000794,2017-08-25 12:00:00,1.9410212404299998,1.56810664641,1.72077970039,0.459852436263,40,4,116
335.0,4,6000001001,2017-08-25 12:00:00,3.07934593067,1.71946646025,2.11394958599,0.383596426021,27,4,116
331.0,12,6000000948,2017-08-25 12:00:00,3.050657648,1.86693220435,1.9579947150299999,0.405017158827,33,4,116
267.0,14,6000000881,2017-08-25 12:00:00,1.3818088302,1.35186007591,1.5885487345700002,0.493509106723,27,4,116
314.0,4,6000000985,2017-08-25 12:00:00,1.89331131598,1.58041901849,1.6824144224700002,0.465559498893,28,4,116
325.0,7,6000000742,2017-08-25 12:00:00,2.45353404477,1.6359033754499999,1.89036650537,0.43255279784999995,28,4,116
400.0,8,6000000883,2017-08-25 12:00:00,2.61139216558,1.83191241684,1.8019801877000001,0.43840260186999996,28,4,116
338.0,13,6000000854,2017-08-25 12:00:00,2.78748694254,1.71615368838,2.01255792516,0.39447549702,28,4,116
311.0,15,6000000718,2017-08-25 12:00:00,1.91233058237,1.5377665874200002,1.7357690429900003,0.457029526358,28,4,116
306.0,8,6000000993,2017-08-25 12:00:00,1.8228005523599997,1.51771331695,1.70584056384,0.463971700271,29,4,116
373.0,10,6000000945,2017-08-25 12:00:00,1.75392842743,1.47980101618,1.6948747590200002,0.46378869165700004,29,4,116
324.0,13,6000000460,2017-08-25 12:00:00,1.47834904456,1.5417853054700001,1.4732683894499998,0.511123875517,29,4,116
329.0,4,6000000901,2017-08-25 12:00:00,2.61759579906,1.74748862143,1.86154577162,0.437677994952,32,4,116
352.0,13,6000000983,2017-08-25 12:00:00,2.65118932735,1.81178799542,1.85108921839,0.422912174788,32,4,116
290.0,2,6000000995,2017-08-25 12:00:00,1.110165218,1.33272350049,1.39321727235,0.537851964256,24,4,116
316.0,8,6000000980,2017-08-25 12:00:00,2.1077289930900003,1.5433248086000002,1.8352517097099998,0.43926982240699997,34,4,116
333.0,12,6000000929,2017-08-25 12:00:00,2.6148956092,1.7389827720900002,1.8909487587400002,0.421461504369,34,4,116
351.0,13,6000000702,2017-08-25 12:00:00,2.18179476023,1.59556910489,1.82844636491,0.441501510557,34,4,116
408.0,9,6000000566,2017-08-25 12:00:00,1.01726359886,1.25197138015,1.39127251218,0.540131205124,35,4,116
387.0,9,6000000855,2017-08-25 12:00:00,1.8768158802700001,1.47930088935,1.75581179018,0.45732894499300003,36,4,116
401.0,6,6000000931,2017-08-25 12:00:00,1.53061876468,1.39916732777,1.66498037777,0.481010192602,37,4,116
374.0,12,6000000898,2017-08-25 12:00:00,1.35327725438,1.3592635441,1.54050268901,0.498762124957,37,4,116
329.0,2,6000000738,2017-08-25 12:00:00,2.0502107298,1.50295538115,1.83702429082,0.441473389799,38,4,116
358.0,8,6000000882,2017-08-25 12:00:00,1.03418072892,1.2164128921600001,1.42026058704,0.529431394482,38,4,116
389.0,13,6000000747,2017-08-25 12:00:00,1.6830669087299999,1.4977797771999999,1.63616139576,0.48023360874300003,38,4,116
323.0,2,6000000579,2017-08-25 12:00:00,1.44389659095,1.2997919364,1.70287554634,0.472920774005,39,4,116
317.0,3,6000000207,2017-08-25 12:00:00,1.9347266725,1.63541549319,1.67065262184,0.45813152232,39,4,116
313.0,4,6000000209,2017-08-25 12:00:00,2.3718383870599995,1.8412035046700002,1.71454156082,0.449465095195,39,4,116
323.0,5,6000000951,2017-08-25 12:00:00,2.11957201522,1.5746876162799999,1.82060373176,0.435834147931,39,4,116
394.0,9,6000000877,2017-08-25 12:00:00,1.9942076634299999,1.56203662907,1.7584188412400001,0.453710873417,39,4,116
381.0,5,6000000932,2017-08-25 12:00:00,1.4194618924200002,1.32058420142,1.6539648116999999,0.480407196587,40,4,116
346.0,12,6000000850,2017-08-25 12:00:00,1.3296492606599999,1.2626153573899999,1.6327504850299999,0.482680576934,40,4,116
357.0,14,6000000228,2017-08-25 12:00:00,1.2696030752,1.32525609604,1.51957709354,0.50599040977,40,4,116
337.0,4,6000000815,2017-08-25 12:00:00,2.03189116322,1.65248909456,1.68973217116,0.456796280903,41,4,116
348.0,14,6000000570,2017-08-25 12:00:00,1.64205128356,1.4601895406299998,1.6543764378799999,0.476825355344,42,4,116
362.0,5,6000000956,2017-08-25 12:00:00,2.06017034914,1.67991027939,1.67032910315,0.46849580374399996,43,4,116
328.0,15,6000000917,2017-08-25 12:00:00,1.84887453282,1.51925561195,1.71601432447,0.462763761571,43,4,116
